,id,latitude,longitude,is_location_exact,Property_ID,bedrooms,price,review_scores_rating,number_of_reviews,std_review,Neighbourhood_ID,cleaning_fee,security_deposit,minimum_nights,instant_bookable,is_business_travel_ready,Cancellation_ID,availability_365,Wifi,TV,kitchen,Distance_from_center,Distance_from_airport
4065,6332947,52.47438704,13.42495281,0,2002,1,42,90,4,2.73039472,1112,0,0,7,0,0,3002,52,1,0,1,5.3,14.1
4066,6332949,52.48347374,13.43152715,0,2002,1,23,87,3,2.660222767,1103,0,0,4,0,0,3002,0,1,0,1,4.4,13.6
4067,6333648,52.48919897,13.40535691,1,2002,1,55,93,6,2.795882267,1121,30,500,1,0,0,3001,0,1,1,1,3.4,12
4068,6335575,52.49458609,13.42893471,1,2002,1,48,100,6,2.970882267,1108,25,0,4,0,0,3001,0,1,0,1,3.3,12.6
4069,6335784,52.54277846,13.41462756,1,2002,2,128,87,31,2.541723478,1050,43,0,3,1,0,3002,324,1,1,1,2.6,8.8
4070,6336798,52.54325053,13.35570838,1,2002,1,55,94,10,2.802418709,1124,25,500,2,0,0,3003,0,1,0,1,4.2,5.3
4071,6338461,52.53051346,13.40092231,1,2002,3,120,94,2,2.840099337,1019,40,200,1,0,0,3002,0,1,1,1,1.2,8.6
4072,6339035,52.50375265,13.42750539,1,2004,1,69,95,63,2.641295901,1077,0,0,2,0,0,3001,304,1,1,1,2.4,11.9
4073,6340049,52.60416689,13.41570143,0,2002,1,25,94,0,2.85,1022,0,0,14,0,0,3002,0,1,1,1,9.4,8.9
4074,6340547,52.5480033,13.40320037,1,2004,3,180,99,17,2.896832408,1097,40,400,4,0,0,3001,0,1,1,1,3.1,7.9
4075,6342030,52.41365487,13.47374248,1,2005,1,23,100,40,2.835160023,1105,0,0,4,0,0,3003,204,1,1,1,12.7,21.5
4076,6347186,52.47462457,13.45048465,1,2002,1,25,93,8,2.786558173,1104,20,0,4,1,0,3001,0,1,0,1,5.9,15.2
4077,6350933,52.52758507,13.44810781,1,2002,1,35,99,18,2.892635106,1098,0,0,1,0,0,3003,179,1,1,1,3,11.6
4078,6351275,52.54575649,13.42271856,1,2002,1,25,98,9,2.906965593,1050,0,0,4,0,0,3003,0,1,0,1,3.1,9.2
4079,6352757,52.49919967,13.44432755,1,2002,1,30,100,8,2.961558173,1108,0,0,5,0,0,3002,0,1,1,1,3.5,13.1
4080,6354751,52.50918313,13.44769701,1,2002,1,25,96,28,2.777891871,1058,10,0,3,1,0,3002,0,1,0,1,3.1,12.6
4081,6355640,52.48717263,13.37489057,0,2002,2,75,93,17,2.746832408,1121,120,1000,92,0,0,3001,214,1,0,1,4.2,11
4082,6355837,52.54728496,13.4113141,1,2002,1,60,85,4,2.60539472,1097,0,0,3,0,0,3003,0,1,0,1,3.1,8.4
4083,6357226,52.41984592,13.51735495,1,2002,1,26,99,155,2.581123987,1105,0,0,1,0,0,3002,0,1,1,1,13.5,22.8
4084,6359334,52.60693675,13.42118559,0,2002,1,29,83,8,2.536558173,1022,100,200,60,0,0,3001,145,1,1,1,9.7,9.4
4085,6360839,52.47768982,13.42096976,0,2002,1,90,100,7,2.96619691,1112,30,0,3,0,0,3003,0,1,0,1,4.8,13.7
4086,6361914,52.48377321,13.4540563,1,2002,1,38,90,2,2.740099337,1104,0,0,2,0,0,3003,0,1,0,1,5.2,14.7
4087,6362290,52.50198173,13.41255136,1,2003,0,60,100,2,2.990099337,1107,0,0,2,0,0,3001,0,1,0,1,2.1,11.3
4088,6364954,52.50440293,13.36371228,0,2002,1,50,94,0,2.85,1122,0,0,1,0,0,3002,0,1,0,1,3.3,9
4089,6367904,52.46479885,13.43018427,1,2002,2,55,100,1,2.995024917,1112,35,600,5,0,0,3001,0,1,1,1,6.4,15.2
4090,6368084,52.51638948,13.28816126,1,2003,1,100,97,30,2.79540911,1113,35,0,60,0,0,3003,364,1,1,1,7.9,6.3
4091,6368431,52.52475513,13.33188965,1,2002,1,45,100,2,2.990099337,1074,10,0,1,0,0,3002,0,1,0,1,5,6
4092,6371167,52.51578681,13.30499031,1,2002,1,39,99,21,2.880292123,1091,10,150,2,0,0,3002,354,1,1,1,6.8,6.4
4093,6371206,52.47079539,13.44597413,0,2002,1,30,90,2,2.740099337,1104,0,0,1,0,0,3002,0,1,0,1,6.1,15.3
4094,6372320,52.4647021,13.43721729,1,2002,2,57,95,14,2.809679118,1082,20,200,3,0,0,3003,309,1,1,1,6.5,15.5
4095,6373251,52.55038362,13.4596292,1,2002,2,45,94,0,2.85,1125,50,1000,7,0,0,3003,0,1,1,1,5,11.5
4096,6373325,52.47568899,13.43194918,1,2002,1,25,94,0,2.85,1082,0,0,3,0,0,3002,0,1,0,1,5.3,14.3
4097,6375625,52.53708975,13.40101361,1,2002,2,140,97,12,2.868460218,1019,0,0,2,0,0,3003,0,1,0,1,1.9,8.3
4098,6375658,52.47823937,13.3238273,1,2002,1,25,80,1,2.495024917,1123,0,0,1,0,0,3002,0,1,0,1,7.2,10.7
4099,6381226,52.54218343,13.41553963,1,2002,1,60,96,34,2.755885161,1050,30,0,2,0,0,3001,0,1,0,1,2.6,8.9
4100,6385437,52.48887471,13.42849624,1,2002,1,45,100,1,2.995024917,1103,15,0,10,0,0,3001,0,1,0,1,3.8,13.1
4101,6386509,52.56088178,13.4152244,0,2002,1,65,94,0,2.85,1092,0,150,1,0,0,3002,0,1,0,1,4.6,8.3
4102,6386675,52.46777646,13.43382525,1,2002,1,29,94,0,2.85,1082,0,0,3,1,0,3002,0,1,0,1,6.1,15.1
4103,6387503,52.52678681,13.41207788,0,2002,2,120,80,3,2.485222767,1003,20,100,3,0,0,3003,0,1,0,1,0.9,9.5
4104,6387747,52.52927242,13.41239788,1,2002,1,40,94,0,2.85,1100,0,0,1,0,0,3002,0,1,1,1,1.1,9.4
4105,6393225,52.48846748,13.39652287,1,2002,0,60,94,0,2.85,1121,30,400,2,0,0,3001,0,1,0,1,3.6,11.7
4106,6393734,52.48983034,13.42953221,1,2002,1,70,91,8,2.736558173,1103,30,100,5,0,0,3003,17,1,1,1,3.7,13
4107,6393792,52.55050139,13.35205973,0,2002,1,25,90,2,2.740099337,1094,0,0,1,0,0,3003,0,1,0,1,4.9,4.7
4108,6396058,52.49704022,13.41609999,1,2002,1,28,91,21,2.680292123,1107,0,0,3,1,0,3003,0,1,0,1,2.7,11.8
4109,6396103,52.53916413,13.39960688,0,2002,5,175,96,11,2.847917068,1018,50,0,7,1,0,3002,11,1,1,1,2.2,8.1
4110,6396523,52.46752651,13.42933467,0,2002,1,40,95,142,2.495857008,1112,10,0,2,1,0,3003,0,1,0,1,6.1,14.9
4111,6397457,52.50401495,13.43551839,1,2002,2,93,88,14,2.634679118,1077,50,0,90,0,0,3001,325,1,0,1,2.7,12.3
4112,6398821,52.5171662,13.30474401,1,2002,1,39,98,13,2.889047715,1091,10,150,2,0,0,3002,360,1,1,1,6.8,6.3
4113,6405951,52.50507284,13.30097707,1,2002,4,165,95,13,2.814047715,1079,130,300,2,0,0,3003,271,1,1,1,7.2,7.6
4114,6406913,52.47520173,13.42585217,1,2003,1,35,94,29,2.724131784,1112,15,200,2,0,0,3003,356,1,0,1,5.2,14.1
4115,6406997,52.51477916,13.43081567,1,2002,1,70,100,8,2.961558173,1058,20,200,3,0,0,3001,303,1,0,1,1.8,11.3
4116,6408597,52.54253058,13.43328635,0,2005,1,25,100,1,2.995024917,1096,0,0,3,0,0,3002,0,1,0,1,3.2,10
4117,6408850,52.54037783,13.42299131,1,2002,1,2225,94,45,2.668814076,1050,0,0,1,0,0,3002,28,0,0,0,2.6,9.5
4118,6409333,52.48010246,13.42998711,1,2002,1,25,93,3,2.810222767,1082,0,0,1,0,0,3002,0,1,0,1,4.7,13.8
4119,6409366,52.471676,13.34135816,1,2002,2,71,100,2,2.990099337,1034,50,250,14,0,0,3001,0,1,1,1,6.9,11.7
4120,6409402,52.52919859,13.44947587,1,2002,1,39,93,3,2.810222767,1098,15,0,2,0,0,3002,0,1,1,1,3.2,11.6
4121,6410329,52.52408646,13.29905756,1,2002,1,60,98,26,2.835525793,1072,20,0,2,0,0,3001,206,1,1,1,7.2,5.5
4122,6416728,52.51655049,13.30230583,1,2002,3,90,71,8,2.236558173,1091,80,500,90,0,0,3002,311,1,1,1,7,6.3
4123,6416882,52.58333636,13.42345007,0,2002,2,800,94,0,2.85,1093,0,0,1,0,0,3002,0,0,1,1,7.2,8.8
4124,6417916,52.55035608,13.38011603,1,2002,1,50,96,11,2.847917068,1018,0,0,12,1,0,3001,0,1,1,1,3.8,6.4
4125,6417973,52.51707219,13.43024749,1,2002,1,35,93,4,2.80539472,1058,0,0,3,0,0,3002,0,1,0,1,1.7,11.1
4126,6418301,52.48876934,13.35910533,1,2002,2,45,100,1,2.995024917,1110,0,0,1,0,0,3002,0,1,1,1,4.7,10.4
4127,6420032,52.51260773,13.61750947,1,2005,2,81,96,94,2.595313918,1066,30,0,3,1,0,3003,25,1,1,1,14.4,22.9
4128,6427854,52.51539033,13.4549186,0,2002,1,79,98,10,2.902418709,1033,35,250,2,0,0,3001,284,1,1,1,3.4,12.6
4129,6429126,52.50018529,13.46226243,1,2002,1,60,95,20,2.784365377,1033,10,0,4,0,0,3001,0,1,0,1,4.5,14
4130,6429171,52.46890167,13.44071152,0,2002,2,44,94,0,2.85,1082,20,150,4,0,0,3003,0,1,0,1,6.2,15.3
4131,6429295,52.45308921,13.14382494,1,2005,1,34,97,63,2.691295901,1038,10,0,1,0,0,3002,280,1,1,0,19.2,16.8
4132,6430299,52.54799556,13.41833851,1,2002,4,70,95,4,2.85539472,1050,0,0,6,0,0,3002,0,1,0,1,3.2,8.9
4133,6430361,52.47680176,13.42314988,0,2002,1,100,94,0,2.85,1112,50,500,3,0,0,3003,0,1,1,1,5,13.8
4134,6431608,52.53332512,13.40801084,1,2002,1,30,94,0,2.85,1100,45,0,15,0,0,3001,0,1,1,1,1.5,8.9
4135,6432174,52.49829228,13.42502015,1,2002,1,16,87,3,2.660222767,1108,0,0,7,0,0,3001,0,1,0,1,2.8,12.2
4136,6432604,52.52441978,13.45269701,1,2002,1,42,95,13,2.814047715,1031,0,0,3,0,0,3002,0,1,0,1,3.3,12
4137,6434094,52.48439539,13.42338131,0,2002,2,69,100,2,2.990099337,1112,0,0,4,0,0,3001,0,1,0,1,4.2,13.2
4138,6435043,52.47865985,13.42900521,1,2002,1,30,100,1,2.995024917,1082,0,0,2,0,0,3002,0,1,0,1,4.9,13.9
4139,6435183,52.52556204,13.45252755,1,2002,1,34,99,14,2.909679118,1031,50,500,62,0,0,3002,220,1,1,1,3.3,12
4140,6436711,52.51681781,13.44606942,1,2002,1,29,94,0,2.85,1057,0,150,1,0,0,3003,0,1,0,1,2.8,12
4141,6437204,52.50905662,13.27375754,0,2002,1,35,70,2,2.240099337,1132,0,200,3,0,0,3003,0,1,0,1,9,7.3
4142,6441012,52.53736246,13.42257605,1,2002,1,25,94,0,2.85,1100,10,0,1,0,0,3002,0,1,1,1,2.3,9.6
4143,6442024,52.50012054,13.42005242,1,2002,1,120,96,10,2.852418709,1077,65,800,4,0,0,3003,316,1,0,1,2.4,11.8
4144,6446947,52.51239421,13.44982556,0,2004,0,99,60,3,1.985222767,1058,20,200,7,0,0,3001,364,1,1,1,3.2,12.5
4145,6451883,52.55271077,13.42349191,1,2002,1,55,20,1,0.995024917,1096,0,0,7,0,0,3002,0,1,0,1,3.8,9
4146,6454540,52.47748138,13.4391669,0,2002,1,30,91,15,2.705353988,1104,10,0,5,0,0,3002,0,1,0,1,5.3,14.5
4147,6454642,52.44604849,13.31010841,1,2002,2,94,98,8,2.911558173,1028,50,250,7,1,0,3002,0,1,1,1,10.4,14.2
4148,6456183,52.52657503,13.4131747,1,2002,1,85,91,19,2.688479567,1003,40,150,1,0,0,3001,0,1,1,1,0.9,9.6
4149,6456328,52.52789892,13.38973203,1,2002,1,65,88,5,2.675614712,1019,25,0,1,0,0,3003,0,0,1,1,1.4,8.2
4150,6456411,52.55537787,13.41851188,1,2003,3,80,100,6,2.970882267,1092,60,0,5,0,0,3002,0,1,0,1,4,8.6
4151,6457346,52.54180804,13.40723326,1,2002,2,92,80,1,2.495024917,1097,0,286,1,0,0,3003,0,1,0,1,2.4,8.4
4152,6459978,52.55049792,13.34715347,0,2002,1,90,94,0,2.85,1094,35,280,60,0,0,3002,37,1,1,1,5.2,4.4
4153,6460025,52.51428053,13.47252086,1,2002,2,75,82,31,2.416723478,1031,50,0,1,0,0,3001,262,1,1,1,4.6,13.7
4154,6460703,52.51706507,13.46470049,0,2002,2,59,94,0,2.85,1031,0,150,29,0,0,3001,0,0,0,1,4.1,13.1
4155,6461829,52.53219653,13.59454283,1,2002,1,25,94,0,2.85,1049,0,100,1,0,0,3002,0,1,0,1,12.9,20.8
4156,6462250,52.50443829,13.34324401,0,2002,1,75,88,75,2.436183276,1109,30,200,3,1,0,3001,351,1,1,1,4.5,8.3
4157,6463540,52.5345265,13.40991227,1,2002,4,75,81,124,2.169692109,1100,50,0,1,0,0,3001,216,1,1,1,1.6,8.9
4158,6464314,52.51986453,13.46986853,1,2002,1,75,86,20,2.559365377,1031,50,0,1,0,0,3001,276,1,1,1,4.4,13.3
4159,6465019,52.53847606,13.42038424,1,2002,2,195,98,29,2.824131784,1100,50,250,4,0,0,3001,282,1,1,1,2.3,9.4
4160,6465190,52.5367534,13.42708833,1,2002,1,55,97,111,2.589779481,1099,40,200,2,0,0,3003,271,1,0,1,2.4,9.9
4161,6468633,52.56726847,13.36919905,1,2002,2,46,97,18,2.842635106,1088,49,1200,45,0,0,3003,244,1,1,1,5.8,5.1
4162,6470384,52.46784272,13.43115632,1,2002,2,75,92,49,2.606313197,1112,0,0,4,1,0,3003,310,1,1,1,6.1,14.9
4163,6470469,52.48612764,13.3334102,1,2002,1,50,92,5,2.775614712,1123,20,0,1,0,0,3003,129,1,0,1,6.1,10
4164,6471011,52.49746519,13.46455291,1,2002,1,39,93,3,2.810222767,1033,30,100,2,0,0,3003,0,1,1,1,4.7,14.3
4165,6471540,52.56553016,13.40354814,1,2002,1,28,97,38,2.766930705,1093,15,150,1,0,0,3003,0,1,0,1,5.1,7.5
4166,6472362,52.49674796,13.31132878,0,2002,3,140,98,12,2.893460218,1026,80,400,3,0,0,3001,0,1,1,1,6.8,8.6
4167,6474866,52.51663274,13.40640866,0,2003,1,80,94,0,2.85,1003,0,0,1,0,0,3002,0,1,0,1,0.4,9.9
4168,6476174,52.53441954,13.42889883,1,2002,1,150,94,0,2.85,1099,0,0,1,0,0,3002,0,1,0,1,2.3,10.1
4169,6476337,52.46445723,13.43234902,1,2002,2,40,94,1,2.845024917,1112,0,0,1,0,0,3002,0,0,0,0,6.4,15.3
4170,6478509,52.51840548,13.28097758,1,2002,2,89,94,0,2.85,1132,30,0,1,0,0,3002,0,1,1,1,8.4,6.2
4171,6484071,52.51834808,13.44748567,1,2002,1,52,88,5,2.675614712,1057,15,100,3,0,0,3003,0,1,0,1,2.9,12
4172,6486128,52.48123837,13.42815288,1,2002,1,79,92,216,2.357662561,1082,15,0,1,0,0,3003,357,1,0,1,4.6,13.7
4173,6487184,52.47910114,13.42034464,1,2002,2,79,91,209,2.336843568,1112,15,0,1,0,0,3003,336,1,0,1,4.7,13.5
4174,6488461,52.47707566,13.420918,1,2002,1,79,90,197,2.319728428,1112,15,0,1,0,0,3003,363,1,0,1,4.9,13.7
4175,6488571,52.48208815,13.43516919,1,2002,1,69,90,199,2.318347713,1103,15,0,1,0,0,3003,358,1,0,1,4.7,13.9
4176,6488671,52.55305436,13.47000399,1,2002,2,70,93,12,2.768460218,1126,20,200,2,0,0,3001,0,1,0,1,5.7,12.1
4177,6489355,52.49346985,13.37923151,0,2002,1,65,88,16,2.626071894,1121,30,250,2,1,0,3003,0,1,1,1,3.4,10.6
4178,6489994,52.49865624,13.41361657,0,2002,1,50,100,12,2.943460218,1107,0,0,1,0,0,3001,0,1,1,1,2.4,11.6
4179,6494570,52.48064372,13.34467164,1,2002,0,56,96,25,2.789400392,1110,25,200,14,0,0,3001,327,1,1,1,6,10.8
4180,6496364,52.50251215,13.39139323,1,2002,1,24,95,16,2.801071894,1107,0,0,6,0,0,3003,16,1,0,1,2.2,10.3
4181,6499198,52.51107358,13.30037151,0,2002,1,81,94,0,2.85,1113,0,0,3,0,0,3001,0,0,1,1,7.1,6.9
4182,6501430,52.51711255,13.45920846,1,2002,1,30,90,2,2.740099337,1031,0,0,1,0,0,3002,0,1,1,1,3.7,12.8
4183,6501445,52.54726628,13.41024025,1,2002,1,45,98,19,2.863479567,1097,15,0,20,0,0,3003,135,1,1,1,3.1,8.4
4184,6501825,52.54734955,13.39641026,1,2002,1,30,100,1,2.995024917,1018,0,0,2,0,0,3002,0,1,1,1,3.1,7.5
4185,6502910,52.54675908,13.41105028,1,2002,1,30,100,1,2.995024917,1097,15,0,2,0,0,3002,0,1,1,1,3,8.4
4186,6504048,52.48818833,13.413569,0,2002,1,59,90,6,2.720882267,1121,0,0,2,0,0,3002,0,1,0,1,3.6,12.4
4187,6509664,52.55985591,13.41565818,1,2002,1,25,100,5,2.975614712,1092,20,150,1,0,0,3002,0,1,0,1,4.5,8.4
4188,6516762,52.54402338,13.3683855,1,2002,0,30,90,2,2.740099337,1018,25,300,60,0,0,3003,0,1,0,1,3.6,6
4189,6519879,52.51035643,13.46790879,0,2013,1,79,99,19,2.888479567,1033,20,0,3,0,0,3003,356,1,0,1,4.4,13.7
4190,6521101,52.53025918,13.39740725,1,2004,2,120,94,0,2.85,1019,60,1000,12,1,0,3001,0,1,1,1,1.2,8.5
4191,6522951,52.56335934,13.39337142,1,2002,0,34,96,38,2.741930705,1087,5,0,2,0,0,3003,0,1,0,1,4.9,6.8
4192,6524799,52.52882304,13.40800638,1,2002,1,101,92,37,2.645367165,1003,44,438,2,0,0,3003,0,1,0,1,1,9.2
4193,6525464,52.57321479,13.3507947,1,2002,0,28,84,5,2.575614712,1089,50,500,90,0,0,3001,304,1,0,1,7,3.8
4194,6530835,52.53782268,13.40712894,0,2002,2,150,80,1,2.495024917,1100,0,0,4,0,0,3002,0,1,1,1,2,8.6
4195,6531732,52.53817375,13.42803418,1,2002,0,200,94,0,2.85,1099,0,0,1,0,0,3002,0,1,1,1,2.6,9.9
4196,6532855,52.47314605,13.45254913,1,2002,1,35,96,41,2.731825125,1104,5,0,3,0,0,3003,70,1,0,1,6.1,15.5
4197,6534026,52.47576504,13.45131629,1,2002,1,20,90,2,2.740099337,1104,0,0,1,1,0,3002,0,1,0,1,5.8,15.2
4198,6536642,52.52479007,13.44805496,1,2002,2,56,96,5,2.875614712,1057,0,0,1,0,0,3002,0,1,1,1,3,11.7
4199,6539392,52.48908687,13.39153136,0,2002,2,95,100,1,2.995024917,1121,0,250,4,0,0,3003,0,1,0,1,3.6,11.4
4200,6539919,52.54963151,13.35525867,1,2002,2,55,100,2,2.990099337,1124,45,250,1,0,0,3003,0,1,0,1,4.7,4.9
4201,6540481,52.55312761,13.35794156,1,2002,1,45,87,6,2.645882267,1124,10,200,2,0,0,3001,161,1,0,1,4.9,4.9
4202,6540995,52.48975288,13.40551484,0,2002,1,69,95,56,2.660604532,1121,20,200,5,0,0,3001,359,1,1,1,3.4,12
4203,6541306,52.53303588,13.41043469,1,2002,2,80,97,37,2.770367165,1100,35,0,4,0,0,3002,45,1,1,1,1.5,9.1
4204,6547858,52.51996795,13.41872234,1,2003,1,120,80,1,2.495024917,1003,20,400,1,0,0,3001,0,1,1,1,0.9,10.3
4205,6549241,52.5033054,13.43232413,1,2002,1,50,90,4,2.73039472,1077,10,0,2,1,0,3002,0,1,0,0,2.6,12.2
4206,6550264,52.52532498,13.41670757,1,2002,1,38,93,25,2.714400392,1003,25,0,2,1,0,3003,0,1,0,0,1,9.9
4207,6550398,52.48089584,13.42418124,1,2002,1,42,91,14,2.709679118,1112,0,150,1,0,0,3001,0,1,0,1,4.5,13.5
4208,6551324,52.50387205,13.35806729,1,2002,1,76,80,7,2.46619691,1122,100,2000,60,0,0,3002,291,1,0,1,3.6,8.8
4209,6551435,52.53557525,13.34579718,1,2002,3,42,94,0,2.85,1074,150,1500,60,0,0,3002,215,1,1,1,4.4,5.5
4210,6553175,52.55195068,13.41978285,1,2002,2,87,100,3,2.985222767,1096,45,0,9,0,0,3001,304,1,1,1,3.7,8.8
4211,6558032,52.50887285,13.36639071,1,2002,1,100,100,4,2.98039472,1122,30,0,2,0,0,3001,0,1,1,1,2.9,8.7
4212,6558350,52.49833408,13.41045514,1,2007,2,52,97,48,2.734391696,1107,50,100,3,0,0,3001,139,1,1,1,2.4,11.5
4213,6558529,52.50245954,13.31835243,1,2002,0,74,94,0,2.85,1062,0,0,1,0,0,3002,0,1,1,0,6.2,8
4214,6558544,52.5008016,13.34050174,1,2002,3,399,94,0,2.85,1109,25,0,1,0,0,3002,0,0,0,0,4.9,8.6
4215,6559385,52.51760313,13.40426775,0,2002,1,56,80,1,2.495024917,1003,0,100,2,0,0,3001,29,1,1,1,0.3,9.7
4216,6561278,52.49666847,13.34866463,1,2002,1,80,89,27,2.606689747,1109,30,0,90,0,0,3002,364,1,1,1,4.6,9.3
4217,6563600,52.51005298,13.39241484,1,2002,1,120,86,146,2.266118137,1102,35,100,3,1,0,3001,278,1,1,1,1.4,9.7
4218,6563942,52.48345136,13.36254336,1,2002,1,40,95,81,2.597429033,1110,0,0,1,1,0,3003,229,1,1,1,5,11
4219,6564334,52.52612106,13.38386419,1,2002,1,99,96,27,2.781689747,1003,35,0,3,0,0,3003,0,1,0,1,1.6,8
4220,6566383,52.52811901,13.34356719,1,2002,1,25,95,4,2.85539472,1073,0,0,7,0,0,3002,0,1,1,1,4.2,6
4221,6566904,52.49269996,13.38835363,1,2002,2,70,95,159,2.476962806,1121,30,0,2,0,0,3003,265,1,1,1,3.2,11
4222,6567364,52.49162114,13.4294098,1,2003,1,30,96,15,2.830353988,1103,20,0,5,0,0,3003,0,1,0,1,3.6,12.9
4223,6567997,52.52353839,13.47297652,1,2002,1,50,80,1,2.495024917,1030,15,200,10,0,0,3001,0,1,0,1,4.6,13.3
4224,6568956,52.473521,13.42501981,1,2002,1,46,96,170,2.491341762,1112,12,100,2,0,0,3001,297,1,0,1,5.3,14.2
4225,6569548,52.51907487,13.46331083,0,2002,2,59,88,47,2.512501134,1031,30,0,1,0,0,3001,332,1,1,1,3.9,12.9
4226,6570590,52.53189153,13.43684382,0,2002,1,75,96,9,2.856965593,1099,30,300,3,0,0,3001,0,1,1,1,2.5,10.7
4227,6571338,52.48093772,13.43605182,0,2002,1,30,92,50,2.60326533,1103,20,100,30,0,0,3001,52,1,0,1,4.8,14.1
4228,6572731,52.47389376,13.32147732,1,2002,1,85,90,2,2.740099337,1034,0,300,7,0,0,3003,0,1,1,1,7.6,11.2
4229,6578584,52.52964706,13.39990507,0,2002,1,34,84,5,2.575614712,1003,0,0,3,1,0,3002,0,1,0,1,1.1,8.6
4230,6579035,52.51289911,13.44723825,0,2002,1,50,94,0,2.85,1058,20,300,6,0,0,3003,310,1,0,1,3,12.3
4231,6580047,52.51713918,13.47155015,1,2002,1,50,97,192,2.498303481,1031,15,0,2,1,0,3003,0,1,0,0,4.5,13.5
4232,6581849,52.4902192,13.3456733,1,2002,2,135,95,23,2.772266801,1109,50,0,3,0,0,3003,9,1,1,1,5.2,9.9
4233,6581908,52.48774764,13.35248803,1,2002,1,22,97,10,2.877418709,1110,5,0,2,0,0,3002,0,1,0,1,5,10.3
4234,6583703,52.49629592,13.33442491,0,2002,1,30,95,118,2.528639369,1026,50,0,1,0,0,3001,264,1,1,1,5.5,9
4235,6584042,52.48427143,13.43098126,1,2002,1,28,94,0,2.85,1103,0,0,1,0,0,3002,0,1,0,1,4.3,13.6
4236,6584524,52.4800101,13.44973642,1,2002,1,40,94,10,2.802418709,1104,10,0,1,0,0,3002,310,1,0,1,5.4,14.8
4237,6585229,52.52754256,13.40389303,0,2002,1,45,60,1,1.995024917,1003,0,200,7,0,0,3003,0,1,0,1,0.8,9
4238,6586101,52.5099011,13.46107427,0,2002,1,45,93,3,2.810222767,1033,0,0,3,0,0,3002,108,1,1,1,4,13.3
4239,6586217,52.51501408,13.46180754,0,2002,1,90,96,6,2.870882267,1031,35,100,3,0,0,3003,0,1,1,1,3.9,13.1
4240,6586444,52.52782941,13.40448404,0,2002,1,25,40,2,1.490099337,1003,0,90,2,0,0,3001,0,1,0,1,0.9,9
4241,6586517,52.54631129,13.39074022,1,2002,1,45,100,2,2.990099337,1018,0,400,14,0,0,3003,0,1,1,1,3.1,7.2
4242,6592731,52.51797508,13.46085863,0,2002,1,80,94,0,2.85,1031,0,0,1,0,0,3002,0,1,0,1,3.8,12.8
4243,6592920,52.50418596,13.46434207,1,2002,2,125,80,1,2.495024917,1033,45,0,4,0,0,3001,0,1,1,1,4.4,13.8
4244,6594041,52.47391542,13.33635136,0,2002,3,130,100,3,2.985222767,1034,50,0,7,0,0,3001,116,1,1,1,6.9,11.4
4245,6596516,52.53196848,13.43272057,1,2002,1,35,80,1,2.495024917,1099,0,0,1,0,0,3002,0,1,0,1,2.3,10.4
4246,6596710,52.50784626,13.45916784,0,2002,2,60,100,1,2.995024917,1033,0,0,3,0,0,3002,0,1,0,1,3.9,13.3
4247,6597188,52.55074385,13.34784138,1,2002,1,40,100,2,2.990099337,1094,0,380,2,0,0,3002,328,1,1,1,5.2,4.4
4248,6599510,52.46595394,13.43217548,1,2002,1,38,91,20,2.684365377,1112,15,0,4,0,0,3003,37,1,0,1,6.3,15.2
4249,6604238,52.52392525,13.44878695,1,2002,1,54,90,2,2.740099337,1057,0,100,1,0,0,3003,0,1,1,1,3,11.8
4250,6605484,52.49118612,13.42616295,1,2004,2,110,100,8,2.961558173,1103,50,250,3,1,0,3001,0,1,0,1,3.5,12.8
4251,6606905,52.51464475,13.30687702,0,2002,1,59,94,14,2.784679118,1091,10,150,2,0,0,3002,357,1,1,1,6.7,6.6
4252,6608866,52.51521083,13.45801343,1,2002,2,100,100,1,2.995024917,1031,50,0,3,0,0,3002,0,1,1,1,3.6,12.8
4253,6609922,52.47954304,13.4421342,1,2002,1,40,94,0,2.85,1104,20,0,1,0,0,3002,0,1,0,1,5.2,14.5
4254,6616958,52.54605553,13.35748652,1,2002,1,52,92,13,2.739047715,1094,0,0,3,1,0,3003,0,0,1,1,4.3,5.2
4255,6618245,52.53973358,13.42140578,1,2002,2,110,96,124,2.544692109,1050,40,0,4,0,0,3003,300,1,1,1,2.5,9.4
4256,6618275,52.50879708,13.39765756,1,2002,1,149,92,43,2.625254547,1102,25,0,2,1,0,3003,98,1,1,1,1.3,10
4257,6619987,52.55061894,13.42121406,1,2002,3,85,100,5,2.975614712,1096,39,0,3,0,0,3001,0,1,1,1,3.6,9
4258,6622313,52.48507883,13.42955962,0,2002,1,120,94,0,2.85,1103,0,0,1,0,0,3002,0,1,1,1,4.2,13.4
4259,6624071,52.51529939,13.46639079,0,2002,1,32,97,82,2.645215827,1031,0,0,2,0,0,3003,352,1,0,1,4.2,13.3
4260,6626147,52.47751668,13.30966593,1,2002,1,33,100,7,2.96619691,1133,50,500,62,0,0,3001,295,1,1,1,8,10.7
4261,6626912,52.56226154,13.3879678,1,2003,2,55,90,2,2.740099337,1087,40,300,2,1,0,3001,0,0,0,1,4.8,6.5
4262,6627140,52.50423044,13.39085717,0,2002,1,45,90,9,2.706965593,1107,19,0,3,0,0,3002,0,1,0,1,2,10.1
4263,6629757,52.51735362,13.45523653,1,2002,1,85,80,2,2.490099337,1031,30,300,3,0,0,3003,0,1,1,1,3.4,12.5
4264,6632700,52.51554628,13.30397734,1,2002,1,120,80,1,2.495024917,1091,0,0,1,0,0,3002,0,1,1,1,6.9,6.4
